Longitude (x),Latitude (y),Flux (gm-2d-1),Geothermal_Gradient_C_deg_km,Bouguer_Anomaly_mGal,Heat_Flow_mW_m2,Annual_Mean_Temperature_C,Soil_Organic_Carbon_ton_ha,Soil_pH_H2O,Elevation_m,faults_distance_km,geological_province_prov_type,mineralization_distance_km,mineralization_TipoMinera,volcano_distance_km,mineral_commodity_distance_km,Slip_type_general_Id,mineral_commodity_group,Available_Water_Storage_mm/m,Tree_Cover_Percentage,Porosity,Permeability_permafrost,PGA_Mean,Lithology,CO2_1000hPa,CO_1000hPa,Geopotential_1000hPa,Flux_CO2_GPP,Total_Column_CO2,Geopotential_Sup_Avg
102.8,27.02,114.28,30.458656,-160.98633,69.610001,9.8263893,48.278149,6.5,1460.326,14.424307620488763,craton,42.13681573492363,sedznpb,517.0038743568545,15.030788665535784,2.0,Metales Base,150.0,16.74,0.06,-11.8,0.4042336499986452,Carbonate sedimentary rocks,0.0007024662336334,3.702714934661344e-07,1581.723876953125,1.789282748632104e-07,424.0821228027344,11854.5419921875
102.84,27.0,92.56,30.192776,-161.94385,69.610001,9.9430561,48.030586,6.925,1363.4014,19.182254584185177,craton,41.0178951884903,sedznpb,520.2632876726925,13.117057440905157,2.0,Metales Base,150.0,13.988888888888887,0.06,-11.8,0.4008987225282505,Mixed sedimentary rocks,0.0007024662336334,3.702714934661344e-07,1581.723876953125,1.789282748632104e-07,424.0821228027344,11854.5419921875
102.83,26.98,99.29,30.458656,-155.5517,69.610001,10.869444,47.229683,7.0,1224.2339,19.941045339073227,craton,38.91558782408335,sedznpb,518.3997100693617,10.71282156614224,2.0,Metales Base,150.0,15.89,0.19,-15.2,0.4040546999668843,Mixed sedimentary rocks,0.0007024662336334,3.702714934661344e-07,1581.723876953125,1.789282748632104e-07,424.0821228027344,11854.5419921875
84.33112,28.34547,680.0,26.867752,-158.2506,71.605003,5.7613635,157.34456,5.2,2167.2527,81.458127199827,orogenic belt,87.74828178114915,sedznpb,873.4404113245224,95.44753058786254,-1.0,Metales Base,15.0,50.27777777777778,0.01,-14.1,0.4098225464337924,Metamorphics,0.000662489386741,2.619818531002238e-07,1371.8712158203125,4.204810721830654e-09,422.0970458984375,16770.548828125
84.39775,28.33992,62.0,27.584166,-139.16032,67.720001,7.0979171,115.15835,5.2,1681.9106,81.34101498954483,orogenic belt,80.40821401504601,sedznpb,876.5691603220117,88.03563008902296,-1.0,Metales Base,100.0,25.77777777777778,0.01,-14.1,0.4071622490353178,Metamorphics,0.0006688984576612,2.582574154530448e-07,1353.7618408203125,8.623048941558409e-09,422.4518127441406,15508.546875
84.39898,28.33718,90.0,27.584166,-127.63712,67.720001,7.7856064,110.19637,5.2,1651.5217,81.05437720652945,orogenic belt,80.29448981101673,sedznpb,876.901813322226,87.85952669278005,-1.0,Metales Base,100.0,20.89,0.01,-14.1,0.4071622490353178,Metamorphics,0.0006688984576612,2.582574154530448e-07,1353.7618408203125,8.623048941558409e-09,422.4518127441406,15508.546875
84.40058,28.32988,28.0,27.584166,-125.72205,67.720001,7.7621212,100.8683,5.2,1638.6002,80.27026963469648,orogenic belt,80.18295242649322,sedznpb,877.7232186299544,87.57953552763982,-1.0,Metales Base,100.0,22.29,0.01,-14.1,0.410557800067713,Metamorphics,0.0006688984576612,2.582574154530448e-07,1353.7618408203125,8.623048941558409e-09,422.4518127441406,15508.546875
84.87913,28.25268,41.0,30.528952,-133.44142,65.940002,7.1568184,122.90726,5.2,1828.3326,77.7331720992091,orogenic belt,30.910428159239004,sedznpb,905.4705080378016,33.86338140956518,1.0,Metales Base,100.0,26.822222222222223,0.01,-14.1,0.4096341662133954,Metamorphics,0.0006644168170168,2.3167829965586861e-07,1343.9404296875,0.0,422.89764404296875,26354.53515625
84.87572,28.2312,514.0,30.528952,-135.20198,65.410004,6.7805557,110.89265,5.2,1685.665,79.72871547167998,orogenic belt,32.48476835331549,sedznpb,907.5104212969708,34.16599502478454,1.0,Metales Base,100.0,25.41111111111111,0.01,-14.1,0.4096341662133954,Metamorphics,0.0006873671663925,2.473857989571116e-07,1374.4315185546875,0.0,422.35137939453125,19544.546875
85.28425,28.21783,640.0,31.401726,-151.19958,69.690002,2.8555555,166.23657,5.2,2991.6931,60.64668475408109,orogenic belt,20.078967737893777,sedexmvt,927.697049760588,11.294860074431964,1.0,Metales Base,100.0,25.04,0.01,-14.1,0.3989176348908247,Metamorphics,0.0006585009978152,2.1372427738697297e-07,1444.781982421875,0.0,422.3166809082031,29546.53125
85.2986,28.22095,608.0,31.401726,-173.78926,69.690002,3.5568182,160.70291,5.2,2869.178,60.09224482994419,orogenic belt,21.308491215063857,sedexmvt,928.0800200337584,12.83520531314079,1.0,Metales Base,100.0,25.444444444444443,0.01,-14.1,0.3989176348908247,Metamorphics,0.0006585009978152,2.1372427738697297e-07,1444.781982421875,0.0,422.3166809082031,29546.53125
85.33765,28.16283,236.0,30.560371,-144.78195,69.080002,6.5611572,99.949387,5.2,2205.5737,66.17209372231267,orogenic belt,20.30751943934458,sedexmvt,935.7773852097828,18.76320472107532,1.0,Metales Base,100.0,21.5,0.01,-14.1,0.4140363199047799,Metamorphics,0.0006585009978152,2.1372427738697297e-07,1444.781982421875,0.0,422.3166809082031,29546.53125
85.33513,28.15925,299.0,30.560371,-135.66983,69.080002,5.4513888,97.844902,5.2,2169.3318,66.58176305295184,orogenic belt,19.86586180077267,sedexmvt,936.0122484672556,18.67742224816424,1.0,Metales Base,100.0,25.266666666666666,0.01,-14.1,0.4212433799365196,Metamorphics,0.0006585009978152,2.1372427738697297e-07,1444.781982421875,0.0,422.3166809082031,29546.53125
85.35895,28.24213,2170.0,31.280632,-196.15302,69.794998,3.9868054,130.29764,5.2,2556.9468,57.30962593978604,orogenic belt,27.56106516895412,sedexmvt,928.918458181732,19.50364982604444,1.0,Metales Base,100.0,24.11,0.01,-14.1,0.3771470026305283,Metamorphics,0.0006539899623021,1.580336146389527e-07,1417.641357421875,0.0,422.453369140625,34148.52734375
316.4167,-21.55,1.736,20.555969,89.82045,50.956665,11.819445,51.476315,4.8,805.65979,2152.616492503029,volcanic arc,69.33821728087655,nicrpge,2556.6383784641293,33.971346043007976,3.0,Metales Base,150.0,19.98,0.01,-13.0,0.0,Metamorphics,0.0006424771272577,1.6698847105089953e-07,1212.9964599609375,0.0,425.5620422363281,7728.53857421875
12.6,41.79,51.2,36.325478,134.76648,85.889999,9.7270832,50.4398,6.7,131.37222,16.723617537504836,volcanic arc,125.62630656036973,nicrpge,14.363940407144456,14.942845437135,1.0,Metales Base,,7.188888888888889,0.09,-12.5,0.2001518302464409,Intermediate volcanic rocks,0.0006687437416985,2.44308068886312e-07,1574.1123046875,0.0,422.1647644042969,1902.5396728515625
12.72,41.95,23.71,33.942745,119.50433,78.080002,10.170834,55.232349,7.3,62.681385,28.752737630665315,volcanic arc,117.89537777198872,nicrpge,21.44157438295997,25.35221680559928,1.0,Metales Base,15.0,4.43,0.22,-13.0,0.1199286230515404,Intermediate volcanic rocks,0.0006717388168908,2.861949610633019e-07,1584.3846435546875,0.0,422.3540344238281,1478.5399169921875
14.1649,41.4338,7.56,29.84626,117.68176,67.699997,8.3069439,82.011162,7.0,392.10693,4.900998434376806,accretionary complex,277.00859970125475,nicrpge,67.41612665416189,39.962492303944025,1.0,Metales Base,50.0,11.966666666666669,0.06,-11.8,0.3573783601784193,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.1659,41.4344,30.45,29.84626,117.68176,67.699997,8.1729164,82.348846,7.0,401.50912,4.885902797652154,accretionary complex,277.0656093826336,nicrpge,67.48748607534567,40.05117972253501,1.0,Metales Base,50.0,9.96,0.06,-11.8,0.3573783601784193,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.1678,41.4317,14.26,29.84626,117.68176,67.699997,8.4159718,82.036171,7.0,390.62363,5.247070764872872,accretionary complex,277.4054947136591,nicrpge,67.19778375162396,40.336068039098514,1.0,Metales Base,50.0,12.077777777777778,0.06,-11.8,0.3573783601784193,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.1659,41.4346,12.76,29.84626,117.68176,67.699997,8.236805,82.348846,7.0,408.00696,4.865795126073399,accretionary complex,277.0535534086684,nicrpge,67.5096643434855,40.045169384768286,1.0,Metales Base,50.0,9.41,0.06,-11.8,0.3573783601784193,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.1659,41.4351,25.32,29.84626,117.68176,67.699997,8.236805,82.803307,7.0,408.00696,4.815606370019953,accretionary complex,277.0234189616828,nicrpge,67.56511007628127,40.03019345600011,1.0,Metales Base,50.0,10.77777777777778,0.09,-12.5,0.3573783601784193,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.1676,41.4337,28.12,29.84626,117.68176,67.699997,8.1083336,82.089775,7.0,395.69601,5.03801353922517,accretionary complex,277.2662565467531,nicrpge,67.41848422243008,40.25388191872658,1.0,Metales Base,50.0,9.07,0.06,-11.8,0.3741471235680651,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.1656,41.4353,7.89,29.84626,117.19357,67.699997,8.2305555,83.879318,7.0,408.1889,4.781308955112062,accretionary complex,276.9834013356215,nicrpge,67.58582544032437,39.99214851631238,1.0,Metales Base,50.0,10.38888888888889,0.09,-12.5,0.3573783601784193,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.1657,41.4365,18.45,29.84626,117.19357,67.699997,8.364583,83.757591,7.0,418.40558,4.665947807074603,accretionary complex,276.92043521116284,nicrpge,67.71938339899488,39.96723851772567,1.0,Metales Base,50.0,8.77,0.09,-12.5,0.3573783601784193,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.1659,41.4366,8.32,29.84626,117.19357,67.699997,8.2666664,83.601868,7.0,420.32556,4.6657620189133295,accretionary complex,276.9330626826093,nicrpge,67.73144780801607,39.98569422099352,1.0,Metales Base,50.0,8.52,0.09,-12.5,0.3573783601784193,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.166,41.4371,31.07,29.84626,117.19357,67.699997,9.0181818,83.88633,7.0,420.32556,4.621047248013379,accretionary complex,276.91228554473696,nicrpge,67.78738373923308,39.98171045063964,1.0,Metales Base,50.0,8.46,0.09,-12.5,0.3741471235680651,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.166,41.4373,9.78,29.84626,116.97454,67.699997,9.0939398,84.010353,7.0,424.52243,4.601228141398061,accretionary complex,276.9002469231293,nicrpge,67.80956203877176,39.97585610248751,1.0,Metales Base,50.0,8.4,0.09,-12.5,0.3741471235680651,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.1662,41.4377,17.89,29.84626,116.97454,67.699997,9.0939398,83.822121,7.0,424.52243,4.5718090608873165,accretionary complex,276.89482812672753,nicrpge,67.85490284371514,39.98560424541295,1.0,Metales Base,50.0,8.4,0.09,-12.5,0.3741471235680651,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.1661,41.4379,14.26,29.84626,116.97454,67.699997,9.0939398,83.822121,7.0,424.52243,4.546990991946791,accretionary complex,276.8734662766008,nicrpge,67.87658803755544,39.96907457628696,1.0,Metales Base,50.0,8.51,0.09,-12.5,0.3741471235680651,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.166,41.4377,22.54,29.84626,116.97454,67.699997,9.0939398,84.010353,7.0,424.52243,4.561655722524039,accretionary complex,276.8761734495946,nicrpge,67.85391868042716,39.964181829518175,1.0,Metales Base,50.0,8.4,0.09,-12.5,0.3741471235680651,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
14.1677,41.4393,7.25,29.84626,116.97454,67.699997,8.2819443,83.970818,7.0,437.67664,4.496377165406726,accretionary complex,276.9385663741688,nicrpge,68.03991981609084,40.1002719078659,1.0,Metales Base,50.0,9.255555555555556,0.09,-12.5,0.3741471235680651,Carbonate sedimentary rocks,0.0006673574098385,1.7675979790965357e-07,1618.1480712890625,0.0,422.0455322265625,4848.54296875
242.115,39.9658,140.0,54.977783,-19.142199,125.28,9.075695,5.2222223,8.3,1275.2285,25.19073264021788,wide rift,2.292734489643006,nicrpge,120.5746399127103,3.696209332221465,1.0,Metales Base,50.0,0.0,0.22,-13.0,0.1781100999279543,Siliciclastic sedimentary rocks,0.0006500539020635,1.1824641887869805e-07,1955.1298828125,2.3075179267362242e-10,422.3836975097656,13816.5458984375
242.1379,39.9831,968.0,54.977783,-14.445428,125.28,9.7227278,7.0,8.3,1302.6318,28.33023947422625,wide rift,4.220949232104949,nicrpge,123.67921156807196,3.7683569811785618,1.0,Minerales Industriales,50.0,0.0,0.22,-13.0,0.1740614000634335,Siliciclastic sedimentary rocks,0.0006500539020635,1.1824641887869805e-07,1955.1298828125,2.3075179267362242e-10,422.3836975097656,13816.5458984375
12.281,41.7608,241.11,38.63942,148.45125,83.790001,10.39926,50.549995,7.3,3.0259309,48.6399888553411,volcanic arc,116.61730153986542,nicrpge,49.29700078524035,27.978241313815392,1.0,Metales Base,15.0,11.962962962962964,0.22,-13.0,0.0709316017803122,Unconsolidated sediments,0.0006577498279511,1.6679149439369217e-07,1564.9471435546875,0.0,422.37908935546875,88.54080963134766
12.279,41.7631,435.85,38.63942,148.45125,83.790001,12.612281,50.917141,7.3,2.881649,48.900278334897735,volcanic arc,116.32273638377814,nicrpge,49.52188214971231,28.051796951890537,1.0,Metales Base,15.0,8.73,0.22,-13.0,0.0623708900000804,Unconsolidated sediments,0.0006577498279511,1.6679149439369217e-07,1564.9471435546875,0.0,422.37908935546875,88.54080963134766
12.277,41.764,108.38,38.63942,149.04359,83.790001,10.494891,51.144569,7.3,2.8730054,49.13566776428002,volcanic arc,116.18073646263352,nicrpge,49.74534320335927,28.201184826848937,1.0,Metales Base,15.0,10.679012345679013,0.22,-13.0,0.0623708900000804,Unconsolidated sediments,0.0006577498279511,1.6679149439369217e-07,1564.9471435546875,0.0,422.37908935546875,88.54080963134766
12.267,41.763,36.01,39.172886,149.95174,86.220001,10.93471,51.11475,7.3,2.5776098,50.21304681194183,volcanic arc,116.07532768853174,nicrpge,50.85360788793651,29.23839158739939,1.0,Metales Base,15.0,10.13,0.22,-13.0,0.0648791418264613,Unconsolidated sediments,0.0006577498279511,1.6679149439369217e-07,1564.9471435546875,0.0,422.37908935546875,88.54080963134766
12.276,41.768,366.26,39.172886,149.04359,83.790001,10.276428,50.791107,7.3,2.8282967,49.32011023415704,volcanic arc,115.72355559694816,nicrpge,49.86532402802568,28.09641465593249,1.0,Metales Base,15.0,8.69,0.22,-13.0,0.0623708900000804,Unconsolidated sediments,0.0006577498279511,1.6679149439369217e-07,1564.9471435546875,0.0,422.37908935546875,88.54080963134766
12.264,41.765,212.39,39.172886,149.99286,86.220001,10.148484,50.190475,7.3,2.4334676,50.57739211433905,volcanic arc,115.79492122282376,nicrpge,51.1899964956045,29.436962700966635,1.0,Metales Base,15.0,13.45679012345679,0.22,-13.0,0.0648791418264613,Unconsolidated sediments,0.0006577498279511,1.6679149439369217e-07,1564.9471435546875,0.0,422.37908935546875,88.54080963134766
12.273,41.771,493.13,39.172886,148.93336,83.790001,11.539535,50.683586,7.3,2.5275538,49.70648658901693,volcanic arc,115.33161739089572,nicrpge,50.20750007339537,28.246921389385044,1.0,Metales Base,15.0,10.688888888888888,0.22,-13.0,0.0623708900000804,Unconsolidated sediments,0.0006577498279511,1.6679149439369217e-07,1564.9471435546875,0.0,422.37908935546875,88.54080963134766
12.257,41.772,35.48,39.172886,149.59898,86.220001,10.090076,49.859303,7.3,2.1055107,51.474187038637176,volcanic arc,114.88864631894666,nicrpge,51.98612684187961,29.808790344428683,1.0,Metales Base,15.0,10.55,0.22,-13.0,0.0648791418264613,Unconsolidated sediments,0.0006577498279511,1.6679149439369217e-07,1564.9471435546875,0.0,422.37908935546875,88.54080963134766
12.239,41.765,34.85,39.172886,150.74243,86.220001,8.7268515,50.516361,7.3,1.483871,53.31749954979555,volcanic arc,115.3111040013058,nicrpge,53.96459043873106,31.949862175885706,1.0,Metales Base,15.0,7.382716049382716,0.22,-13.0,0.0648791418264613,Unconsolidated sediments,0.0006561600603163,1.587609261832768e-07,1563.802001953125,0.0,422.3216552734375,34.540771484375
12.238,41.764,58.28,39.172886,151.21281,86.220001,9.8510637,50.516361,7.3,1.456117,53.41023643725315,volcanic arc,115.4026381847482,nicrpge,54.07384339234635,32.09648754674088,1.0,Metales Base,15.0,6.168539325842697,0.22,-13.0,0.0648791418264613,Unconsolidated sediments,0.0006561600603163,1.587609261832768e-07,1563.802001953125,0.0,422.3216552734375,34.540771484375
12.256,41.772,44.22,39.172886,149.92159,86.220001,10.167693,49.859303,7.3,2.0698137,51.58348619369178,volcanic arc,114.86864376321336,nicrpge,52.09706925749269,29.91005062847773,1.0,Metales Base,15.0,11.355555555555556,0.22,-13.0,0.0648791418264613,Unconsolidated sediments,0.0006577498279511,1.6679149439369217e-07,1564.9471435546875,0.0,422.37908935546875,88.54080963134766
12.256,41.773,46.05,39.172886,149.59898,84.857994,10.167693,49.859303,7.3,2.0698137,51.60293846730221,volcanic arc,114.75945314003503,nicrpge,52.10075853977551,29.86483128393811,1.0,Metales Base,15.0,12.666666666666666,0.22,-13.0,0.0648791418264613,Unconsolidated sediments,0.0006577498279511,1.6679149439369217e-07,1564.9471435546875,0.0,422.37908935546875,88.54080963134766
12.238,41.765,35.46,39.172886,151.21281,86.220001,9.6765957,50.516361,7.3,1.4065861,53.42717876557453,volcanic arc,115.2930983580542,nicrpge,54.07557506323903,32.05127760102707,1.0,Metales Base,15.0,6.089887640449438,0.22,-13.0,0.0648791418264613,Unconsolidated sediments,0.0006561600603163,1.587609261832768e-07,1563.802001953125,0.0,422.3216552734375,34.540771484375
12.238,41.774,236.0,39.172886,150.88492,84.733994,10.046078,49.39513,7.3,1.4959239,53.589765738777565,volcanic arc,114.3073666917402,nicrpge,54.10140683217025,31.65899924252342,1.0,Metales Base,15.0,4.79,0.22,-13.0,0.0648791418264613,Unconsolidated sediments,0.0006561600603163,1.587609261832768e-07,1563.802001953125,0.0,422.3216552734375,34.540771484375
12.239,41.776,566.0,39.172886,150.88492,84.733994,9.0384617,48.964146,7.3,1.4725275,53.51908958924479,volcanic arc,114.10654230586384,nicrpge,53.99873576686759,31.472508293399244,1.0,Metales Base,15.0,6.488888888888889,0.22,-13.0,0.0672490514486111,Unconsolidated sediments,0.0006561600603163,1.587609261832768e-07,1563.802001953125,0.0,422.3216552734375,34.540771484375
14.965,38.3963,200.0,22.852406,221.41762,67.139999,7.3069448,50.847878,6.7,65.638443,11.981913415341191,accretionary complex,102.91379172049764,potash,0.9172791777868512,125.21114528030836,2.0,Minerales Industriales,50.0,14.831460674157304,0.09,-12.5,0.2163720999998949,Unknown,0.0006523506599478,1.3734930348618948e-07,1584.630126953125,0.0,422.2115478515625,646.5408325195312
14.961,38.396,137.0,22.852406,221.4176,67.139999,7.3069439,50.849377,6.7,65.393143,12.311681818750328,accretionary complex,102.58766285475092,potash,0.8949106100614256,124.86223496422996,2.0,Minerales Industriales,50.0,15.134831460674157,0.09,-12.5,0.2161720920535868,Unknown,0.0006523506599478,1.3734930348618948e-07,1584.630126953125,0.0,422.2115478515625,646.5408325195312
14.959,38.397,2823.0,22.852406,221.05312,67.139999,5.9917645,50.762333,6.7,66.138733,12.555686762507644,accretionary complex,102.51888130973724,potash,0.8453508147514092,124.77481129203328,2.0,Minerales Industriales,50.0,12.877551020408164,0.09,-12.5,0.2162220920856358,Unknown,0.0006523506599478,1.3734930348618948e-07,1584.630126953125,0.0,422.2115478515625,646.5408325195312
14.951,38.406,15.0,22.852406,219.52222,71.579994,5.5518522,49.893845,6.7,55.228024,13.86865024946366,accretionary complex,102.6620991895257,potash,1.241017727512207,124.81068545466186,2.0,Minerales Industriales,50.0,16.17808219178082,0.09,-12.5,0.2161720920535868,Unknown,0.0006523506599478,1.3734930348618948e-07,1584.630126953125,0.0,422.2115478515625,646.5408325195312
14.954,38.409,25.0,22.852406,218.02759,71.579994,6.8600001,49.893845,6.7,59.969429,13.819995585809153,accretionary complex,103.132321529189,potash,1.0471719056579327,125.28145309870312,2.0,Minerales Industriales,50.0,14.22093023255814,0.09,-12.5,0.2160720880804743,Unknown,0.0006523506599478,1.3734930348618948e-07,1584.630126953125,0.0,422.2115478515625,646.5408325195312
14.955,38.409,16.0,22.852406,218.02759,71.579994,5.785542,50.207405,6.7,60.628433,13.735200186866647,accretionary complex,103.20642472733957,potash,0.9548581046414086,125.36201433513476,2.0,Minerales Industriales,50.0,14.430232558139537,0.09,-12.5,0.2160720880804743,Unknown,0.0006523506599478,1.3734930348618948e-07,1584.630126953125,0.0,422.2115478515625,646.5408325195312
